regime,t,mtype,metric,p50,p25,p75
calm,20279,NBCM,cash,1688830601.2327094,1108816814.3880298,2217158814.7008295
calm,20279,NBCM,df_contribution,142101301.3372339,93349960.04594843,196149875.83072713
calm,20279,NBCM,maintenance_margin,429826525.53749996,274973899.5,595368805.10625
calm,20339,BCMc,cash,6448720341.36231,5394426509.020894,7470272637.650331
calm,20339,BCMc,df_contribution,778478013.9433415,663195948.7267488,915330303.9900963
calm,20339,BCMc,maintenance_margin,2355981655.5,2020513038.975,2741753791.96875
calm,20339,BCMo,cash,6213155976.023864,5101848252.326876,7594230337.247571
calm,20339,BCMo,df_contribution,335112510.61192846,261323843.17370945,411557428.83301187
calm,20339,BCMo,maintenance_margin,1025928457.875,790670168.71875,1263714211.4625
calm,20339,NBCM,cash,1685126259.0442858,1109310655.2642837,2208233353.4545875
calm,20339,NBCM,df_contribution,140470220.6474917,90978124.71622463,194827416.71442136
calm,20339,NBCM,maintenance_margin,424864062.78749996,275309256.15,592209294.75
calm,20399,BCMc,cash,6447159405.4237795,5386181838.781586,7475327745.306425
calm,20399,BCMc,df_contribution,778478013.9433415,663195948.7267488,915330303.9900963
calm,20399,BCMc,maintenance_margin,2343440825.4375,2017428737.625,2739225220.3125
calm,20399,BCMo,cash,6218675381.798542,5118901365.538334,7555119622.247571
calm,20399,BCMo,df_contribution,335112510.61192846,261323843.17370945,411557428.83301187
calm,20399,BCMo,maintenance_margin,1025280068.625,790443503.94375,1265704438.78125
calm,20399,NBCM,cash,1685126259.0442858,1109310655.2642837,2208233353.4545875
calm,20399,NBCM,df_contribution,140470220.6474917,90978124.71622463,194827416.71442136
calm,20399,NBCM,maintenance_margin,422661277.125,271093221.22499996,591179014.40625
calm,20459,BCMc,cash,6454489802.221652,5387499548.096428,7475952597.306425
calm,20459,BCMc,df_contribution,778478013.9433415,663195948.7267488,915330303.9900963
calm,20459,BCMc,maintenance_margin,2365142174.6625,2021526155.19375,2752029574.2
calm,20459,BCMo,cash,6220627547.575942,5117270490.801658,7552716993.300975
calm,20459,BCMo,df_contribution,335112510.61192846,261323843.17370945,411557428.83301187
calm,20459,BCMo,maintenance_margin,1030422560.175,791977450.89375,1265763705.2437499
calm,20459,NBCM,cash,1685126259.0442858,1109310655.2642837,2208233353.4545875
calm,20459,NBCM,df_contribution,140470220.6474917,90978124.71622463,194827416.71442136
calm,20459,NBCM,maintenance_margin,430112683.34999996,274165433.94374996,597161029.3874999
calm,20519,BCMc,cash,6454424911.610984,5395641863.933791,7468741182.104099
calm,20519,BCMc,df_contribution,778478013.9433415,663195948.7267488,915330303.9900963
calm,20519,BCMc,maintenance_margin,2375843673.1499996,2031242423.2875,2759162887.29375
calm,20519,BCMo,cash,6206171116.075935,5094363646.653114,7589495391.122571
calm,20519,BCMo,df_contribution,335112510.61192846,261323843.17370945,411557428.83301187
calm,20519,BCMo,maintenance_margin,1030214711.8125,793210696.4812499,1265999938.5375
calm,20519,NBCM,cash,1685126259.0442858,1109310655.2642837,2208233353.4545875
calm,20519,NBCM,df_contribution,140470220.6474917,90978124.71622463,194827416.71442136
calm,20519,NBCM,maintenance_margin,430811404.3125,280600733.5875,598411845.2249999
calm,20579,BCMc,cash,6451277551.86231,5401258158.683791,7469610589.645367
calm,20579,BCMc,df_contribution,778478013.9433415,663195948.7267488,915330303.9900963
calm,20579,BCMc,maintenance_margin,2378893293.5625,2036152457.4375,2762077695.58125
calm,20579,BCMo,cash,6201261078.773864,5090025934.289651,7598498062.997571
calm,20579,BCMo,df_contribution,335112510.61192846,261323843.17370945,411557428.83301187
calm,20579,BCMo,maintenance_margin,1028248895.8125,792134265.375,1266949422.4499998
calm,20579,NBCM,cash,1685126259.0442858,1109310655.2642837,2208233353.4545875
calm,20579,NBCM,df_contribution,140470220.6474917,90978124.71622463,194827416.71442136
calm,20579,NBCM,maintenance_margin,428006886.75,283076894.8125,600377609.925
calm,20639,BCMc,cash,6450199257.36231,5399756993.590423,7480624744.924783
calm,20639,BCMc,df_contribution,778478013.9433415,663195948.7267488,915330303.9900963
calm,20639,BCMc,maintenance_margin,2376240619.725,2035993161.31875,2766501700.70625
calm,20639,BCMo,cash,6194768935.523864,5087515844.414651,7602872016.872571
calm,20639,BCMo,df_contribution,335112510.61192846,261323843.17370945,411557428.83301187
calm,20639,BCMo,maintenance_margin,1027138332.0374999,792450456.13125,1268330075.38125
calm,20639,NBCM,cash,1685126259.0442858,1109310655.2642837,2208233353.4545875
calm,20639,NBCM,df_contribution,140470220.6474917,90978124.71622463,194827416.71442136
calm,20639,NBCM,maintenance_margin,429794247.15,286669045.85625,600126160.8375
calm,20699,BCMc,cash,6425432359.132698,5402717458.902601,7472688622.854015
calm,20699,BCMc,df_contribution,779908611.2116082,670401026.0858805,923217466.8047295
calm,20699,BCMc,maintenance_margin,2391480323.55,2047661467.0875,2791731090.9375
calm,20699,BCMo,cash,6205143152.151492,5096829317.238156,7720999672.718171
calm,20699,BCMo,df_contribution,335011677.6734768,261330247.1878721,413781197.7421157
calm,20699,BCMo,maintenance_margin,1028524620.4875,793034797.33125,1270000290.09375
calm,20699,NBCM,cash,1680744201.9215522,1108151343.4717233,2210576797.1877604
calm,20699,NBCM,df_contribution,142945075.1467442,91130619.7110224,197806235.51151103
calm,20699,NBCM,maintenance_margin,432104809.8375,287860716.0,602486323.14375
calm,20759,BCMc,cash,6421802713.826422,5407248528.836803,7454531080.7250185
calm,20759,BCMc,df_contribution,779908611.2116082,670401026.0858805,923217466.8047295
calm,20759,BCMc,maintenance_margin,2396240211.1499996,2056480691.625,2816563816.74375
calm,20759,BCMo,cash,6230527216.786383,5067732958.8024845,7754855811.275148
calm,20759,BCMo,df_contribution,335011677.6734768,261330247.1878721,413781197.7421157
calm,20759,BCMo,maintenance_margin,1032023489.9625,795545386.1999999,1269089676.61875
calm,20759,NBCM,cash,1680744201.9215522,1108151343.4717233,2210576797.1877604
calm,20759,NBCM,df_contribution,142945075.1467442,91130619.7110224,197806235.51151103
calm,20759,NBCM,maintenance_margin,431244072.7875,286696215.61875,603793850.0625
calm,20819,BCMc,cash,6433668390.326422,5388459839.959467,7456793095.744042
calm,20819,BCMc,df_contribution,779908611.2116082,670401026.0858805,923217466.8047295
calm,20819,BCMc,maintenance_margin,2360793172.2749996,2039452527.65625,2777044307.0625
calm,20819,BCMo,cash,6208567669.041752,5093580376.687777,7767404225.525148
calm,20819,BCMo,df_contribution,335011677.6734768,261330247.1878721,413781197.7421157
calm,20819,BCMo,maintenance_margin,1028337850.0124999,793758154.05,1272900042.8999999
calm,20819,NBCM,cash,1680744201.9215522,1108151343.4717233,2210576797.1877604
calm,20819,NBCM,df_contribution,142945075.1467442,91130619.7110224,197806235.51151103
calm,20819,NBCM,maintenance_margin,426959999.09999996,285730162.875,602649654.8625
calm,20879,BCMc,cash,6430613416.826422,5389896377.209467,7442843511.997587
calm,20879,BCMc,df_contribution,779908611.2116082,670401026.0858805,923217466.8047295
calm,20879,BCMc,maintenance_margin,2355363838.9125,2036861486.4937499,2780913780.5625
calm,20879,BCMo,cash,6213846681.860836,5097974987.193274,7761860490.634169
calm,20879,BCMo,df_contribution,335011677.6734768,261330247.1878721,413781197.7421157
calm,20879,BCMo,maintenance_margin,1025407606.8374999,790946121.0374999,1270018810.4625
calm,20879,NBCM,cash,1680744201.9215522,1108151343.4717233,2210576797.1877604
calm,20879,NBCM,df_contribution,142945075.1467442,91130619.7110224,197806235.51151103
calm,20879,NBCM,maintenance_margin,427039120.79999995,284790865.21875,600927956.325
calm,20939,BCMc,cash,6428255635.076422,5392824610.596085,7438172215.479015
calm,20939,BCMc,df_contribution,779908611.2116082,670401026.0858805,923217466.8047295
calm,20939,BCMc,maintenance_margin,2361259841.9625,2034523445.175,2780130464.83125
calm,20939,BCMo,cash,6221211003.860836,5099779110.318274,7756629453.550561
calm,20939,BCMo,df_contribution,335011677.6734768,261330247.1878721,413781197.7421157
calm,20939,BCMo,maintenance_margin,1025350672.3875,788901723.05625,1262304571.89375
calm,20939,NBCM,cash,1680744201.9215522,1108151343.4717233,2210576797.1877604
calm,20939,NBCM,df_contribution,142945075.1467442,91130619.7110224,197806235.51151103
calm,20939,NBCM,maintenance_margin,427249190.025,284385211.5375,601328786.7375
calm,20999,BCMc,cash,6433552809.62225,5402113796.978155,7441489049.7755995
calm,20999,BCMc,df_contribution,779908611.2116082,670401026.0858805,923217466.8047295
calm,20999,BCMc,maintenance_margin,2355073235.1,2024132247.5625,2753988674.175
calm,20999,BCMo,cash,6227347111.786383,5102152460.943274,7755904838.800561
calm,20999,BCMo,df_contribution,335011677.6734768,261330247.1878721,413781197.7421157
calm,20999,BCMo,maintenance_margin,1024556118.75,784260071.26875,1257908233.5
calm,20999,NBCM,cash,1680744201.9215522,1108151343.4717233,2210576797.1877604
calm,20999,NBCM,df_contribution,142945075.1467442,91130619.7110224,197806235.51151103
calm,20999,NBCM,maintenance_margin,424377520.7624999,280937032.875,596979823.89375
calm,21059,BCMc,cash,6426608494.420125,5402655460.853155,7444484706.9750185
calm,21059,BCMc,df_contribution,779908611.2116082,670401026.0858805,923217466.8047295
calm,21059,BCMc,maintenance_margin,2357442207.1125,2030533206.13125,2749155537.65625
calm,21059,BCMo,cash,6230224591.610836,5103535171.443274,7761991463.425561
calm,21059,BCMo,df_contribution,335011677.6734768,261330247.1878721,413781197.7421157
calm,21059,BCMo,maintenance_margin,1023420063.15,784017383.7937499,1257879950.1
calm,21059,NBCM,cash,1680744201.9215522,1108151343.4717233,2210576797.1877604
calm,21059,NBCM,df_contribution,142945075.1467442,91130619.7110224,197806235.51151103
calm,21059,NBCM,maintenance_margin,423428776.42499995,277069234.10625,594284210.8875
calm,21119,BCMc,cash,6439242259.506729,5414975444.619931,7431492687.914759
calm,21119,BCMc,df_contribution,773027749.4345555,657008729.705693,913699935.441518
calm,21119,BCMc,maintenance_margin,2369714171.7375,2036407973.1187499,2759754316.44375
calm,21119,BCMo,cash,6205894253.024341,5114081282.399579,7772034124.042341
calm,21119,BCMo,df_contribution,333525511.121194,258594261.378824,417552480.5325506
calm,21119,BCMo,maintenance_margin,1023746252.0625,784169346.15,1254645963.8999999
calm,21119,NBCM,cash,1688957943.0836048,1105355801.2878609,2209930493.426111
calm,21119,NBCM,df_contribution,140112014.91606876,94026033.24108918,196409769.24591297
calm,21119,NBCM,maintenance_margin,424466404.42499995,284189267.98125,602732696.7375
calm,21179,BCMc,cash,6434712527.647668,5407082929.494931,7428881271.366085
calm,21179,BCMc,df_contribution,773027749.4345555,657008729.705693,913699935.441518
calm,21179,BCMc,maintenance_margin,2358627998.0625,2023374141.50625,2743322718.0375
calm,21179,BCMo,cash,6188684447.928047,5097931652.817003,7752289559.542341
calm,21179,BCMo,df_contribution,333525511.121194,258594261.378824,417552480.5325506
calm,21179,BCMo,maintenance_margin,1019650139.4375,780610483.4625,1250724970.2375
calm,21179,NBCM,cash,1688957943.0836048,1105355801.2878609,2209930493.426111
calm,21179,NBCM,df_contribution,140112014.91606876,94026033.24108918,196409769.24591297
calm,21179,NBCM,maintenance_margin,422375243.2875,279941285.98125,597508430.85
calm,21239,BCMc,cash,6425011164.64677,5397992550.980898,7423801226.991085
calm,21239,BCMc,df_contribution,773027749.4345555,657008729.705693,913699935.441518
calm,21239,BCMc,maintenance_margin,2352755077.875,2021236743.0375,2746908142.36875
calm,21239,BCMo,cash,6187382065.52438,5089842748.156093,7747877596.545929
calm,21239,BCMo,df_contribution,333525511.121194,258594261.378824,417552480.5325506
calm,21239,BCMo,maintenance_margin,1020406119.75,777953234.30625,1247937914.9812498
calm,21239,NBCM,cash,1688957943.0836048,1105355801.2878609,2209930493.426111
calm,21239,NBCM,df_contribution,140112014.91606876,94026033.24108918,196409769.24591297
calm,21239,NBCM,maintenance_margin,419985445.61249995,276427052.15625,600309637.425
calm,21299,BCMc,cash,6463406986.541891,5385458783.066597,7413469534.116085
calm,21299,BCMc,df_contribution,773027749.4345555,657008729.705693,913699935.441518
calm,21299,BCMc,maintenance_margin,2357394914.925,2019606595.7624998,2741530889.19375
calm,21299,BCMo,cash,6169006436.330849,5078675976.596241,7762906269.587251
calm,21299,BCMo,df_contribution,333525511.121194,258594261.378824,417552480.5325506
calm,21299,BCMo,maintenance_margin,1018762585.3125,775302451.0875,1249530852.65625
calm,21299,NBCM,cash,1688957943.0836048,1105355801.2878609,2209930493.426111
calm,21299,NBCM,df_contribution,140112014.91606876,94026033.24108918,196409769.24591297
calm,21299,NBCM,maintenance_margin,422950814.3249999,277752733.93125,602866435.8375
calm,21359,BCMc,cash,6462146896.025625,5387154560.816597,7417378277.991085
calm,21359,BCMc,df_contribution,773027749.4345555,657008729.705693,913699935.441518
calm,21359,BCMc,maintenance_margin,2335338903.1499996,1992265930.51875,2718193663.125
calm,21359,BCMo,cash,6171413903.024341,5087357430.781093,7756450529.194117
calm,21359,BCMo,df_contribution,333525511.121194,258594261.378824,417552480.5325506
calm,21359,BCMo,maintenance_margin,1009904216.7375,771532315.7624999,1246754624.90625
calm,21359,NBCM,cash,1688957943.0836048,1105355801.2878609,2209930493.426111
calm,21359,NBCM,df_contribution,140112014.91606876,94026033.24108918,196409769.24591297
calm,21359,NBCM,maintenance_margin,414843821.8875,276339633.75,591044408.55
calm,21419,BCMc,cash,6460209614.918035,5376607920.332075,7424131925.241085
calm,21419,BCMc,df_contribution,773027749.4345555,657008729.705693,913699935.441518
calm,21419,BCMc,maintenance_margin,2342509140.4875,2009368568.19375,2746023513.4125
calm,21419,BCMo,cash,6188761751.774341,5092550709.526442,7743776515.444117
calm,21419,BCMo,df_contribution,333525511.121194,258594261.378824,417552480.5325506
calm,21419,BCMo,maintenance_margin,1012747632.525,772259622.58125,1245732392.25
calm,21419,NBCM,cash,1688957943.0836048,1105355801.2878609,2209930493.426111
calm,21419,NBCM,df_contribution,140112014.91606876,94026033.24108918,196409769.24591297
calm,21419,NBCM,maintenance_margin,417909943.79999995,275696653.44375,594724768.875
calm,21479,BCMc,cash,6428219285.726257,5384917482.174717,7427148754.683898
calm,21479,BCMc,df_contribution,766402937.9067454,651241576.2813091,914394694.3631405
calm,21479,BCMc,maintenance_margin,2316766779.1125,1993956183.225,2721776605.81875
calm,21479,BCMo,cash,6192959149.387377,5079419565.179355,7704663479.489845
calm,21479,BCMo,df_contribution,332974580.04449075,254967375.98708713,412816770.71567285
calm,21479,BCMo,maintenance_margin,1014787589.8499999,774231763.44375,1243631993.90625
calm,21479,NBCM,cash,1689334941.8750243,1106822649.4591148,2212820865.344816
calm,21479,NBCM,df_contribution,139787858.93551946,91307918.95759256,194306812.1330392
calm,21479,NBCM,maintenance_margin,414492419.025,273273447.7125,589341335.11875
calm,21539,BCMc,cash,6440806022.693712,5356224569.212047,7414531198.62126
calm,21539,BCMc,df_contribution,766402937.9067454,651241576.2813091,914394694.3631405
calm,21539,BCMc,maintenance_margin,2342174566.1625,2005376758.0874999,2740617524.75625
calm,21539,BCMo,cash,6155205992.542288,5044790814.691752,7784059987.640143
calm,21539,BCMo,df_contribution,332974580.04449075,254967375.98708713,412816770.71567285
calm,21539,BCMo,maintenance_margin,1023810233.8499999,777218864.11875,1254017239.65
calm,21539,NBCM,cash,1689334941.8750243,1106822649.4591148,2212820865.344816
calm,21539,NBCM,df_contribution,139787858.93551946,91307918.95759256,194306812.1330392
calm,21539,NBCM,maintenance_margin,417486498.6375,272947894.70625,592288831.125
calm,21599,BCMc,cash,6435537256.684156,5359581888.677975,7420822274.540353
calm,21599,BCMc,df_contribution,766402937.9067454,651241576.2813091,914394694.3631405
calm,21599,BCMc,maintenance_margin,2314148625.8999996,1976530167.4499998,2723037184.6875
calm,21599,BCMo,cash,6145608299.008301,5046693738.328419,7766324653.408863
calm,21599,BCMo,df_contribution,332974580.04449075,254967375.98708713,412816770.71567285
calm,21599,BCMo,maintenance_margin,1019274317.775,773856102.09375,1254402597.76875
calm,21599,NBCM,cash,1689334941.8750243,1106822649.4591148,2212820865.344816
calm,21599,NBCM,df_contribution,139787858.93551946,91307918.95759256,194306812.1330392
calm,21599,NBCM,maintenance_margin,414214582.5,262664793.675,591168891.20625
calm,21659,BCMc,cash,6442942539.966694,5361751869.677975,7420922884.053909
calm,21659,BCMc,df_contribution,766402937.9067454,651241576.2813091,914394694.3631405
calm,21659,BCMc,maintenance_margin,2309778295.5375,1983992080.5562499,2711211511.89375
calm,21659,BCMo,cash,6150378378.070835,5053050690.63405,7776499643.908863
